Year,circuitIdFrom,circuitIdTo,Car,Plane
1992,13,29,1186,1049
1992,13,30,1854,1455
1992,13,32,10686,9986
1992,14,18,4372,3875
1992,14,21,12835,9472
1992,14,22,11237,8544
1992,14,27,12566,9218
1992,14,29,3926,3613
1992,14,30,6097,5801
1992,14,32,12876,9969
1992,18,21,8649,6237
1992,18,22,2812,2372
1992,18,27,7039,5091
1992,18,29,7601,6480
1992,18,30,13418,10426
1992,18,32,9509,8108
1992,21,22,12232,10025
1992,21,27,5900,5339
1992,21,29,5521,4003
1992,21,30,3790,3266
1992,21,32,8621,7696
1992,22,27,3854,2891
1992,22,29,13086,11213
1992,22,30,9396,7211
1992,22,32,2339,1946
1992,27,29,4305,4049
1992,27,30,8371,6699
1992,27,32,4166,3335
1992,29,30,11120,8935
1992,29,32,7259,6422
1992,30,32,8824,7214
1993,4,6,12515,9655
1993,4,7,4729,3942
1993,4,8,14055,10253
1993,4,9,15152,11585
1993,4,10,2134,1658
1993,4,11,4994,4670
1993,4,13,2044,1495
1993,4,14,2267,1907
1993,4,18,8175,6598
1993,4,21,1178,1041
1993,4,22,4891,4123
1993,4,27,11768,10559
1993,4,29,8323,7266
1993,4,30,11152,9705
1993,4,31,16127,11832
1993,6,7,11781,9990
1993,6,8,11359,9912
1993,6,9,3881,3522
1993,6,10,13050,10596
1993,6,11,8021,5947
1993,6,13,5787,4450
1993,6,14,13917,11294
1993,6,18,5234,3879
1993,6,21,4611,3359
1993,6,22,3975,3677
1993,6,27,8756,8185
1993,6,29,13331,10522
1993,6,30,15430,11077
1993,6,31,4199,3241
1993,7,8,14383,11813
1993,7,9,10151,9639
1993,7,10,11081,9535
1993,7,11,13331,11374
1993,7,13,8306,7503
1993,7,14,1461,1268
1993,7,18,1328,1246
1993,7,21,3531,2719
1993,7,22,12809,9884
1993,7,27,15001,11262
1993,7,29,13325,11359
1993,7,30,3692,3249
1993,7,31,12774,10803
1993,8,9,1713,1625
1993,8,10,11448,10336
1993,8,11,4499,3421
1993,8,13,7695,6499
1993,8,14,10483,8469
1993,8,18,9140,7376
1993,8,21,6107,4771
1993,8,22,10920,9867
1993,8,27,3489,3150
1993,8,29,11288,9132
1993,8,30,7660,6570
1993,8,31,13927,11988
1993,9,10,2838,2357
1993,9,11,9021,7620
1993,9,13,970,741
1993,9,14,9058,6749
1993,9,18,13803,11797
1993,9,21,370,281
1993,9,22,3304,3084
1993,9,27,14684,11587
1993,9,29,7064,5205
1993,9,30,5079,4655
1993,9,31,12331,10067
1993,10,11,8982,7646
1993,10,13,5019,4246
1993,10,14,5197,4231
1993,10,18,12219,11540
1993,10,21,11974,10357
1993,10,22,6337,4750
1993,10,27,10586,10020
1993,10,29,9781,7758
1993,10,30,13647,9902
1993,10,31,1868,1472
1993,11,13,3241,2825
1993,11,14,4705,4253
1993,11,18,12252,10217
1993,11,21,8576,6239
1993,11,22,2425,2109
1993,11,27,2205,1802
1993,11,29,15487,11491
1993,11,30,12896,10852
1993,11,31,404,349
1993,13,14,5307,4214
1993,13,18,11049,8501
1993,13,21,13440,11599
1993,13,22,13814,11780
1993,13,27,4329,3756
1993,13,29,626,500
1993,13,30,4132,3327
1993,13,31,5957,4782
1993,14,18,9963,8703
1993,14,21,2174,1887
1993,14,22,14647,10929
1993,14,27,3326,2392
1993,14,29,5673,4229
1993,14,30,3955,3442
1993,14,31,12171,9390
1993,18,21,2684,2050
1993,18,22,7351,6824
1993,18,27,5742,5125
1993,18,29,2089,1905
1993,18,30,2751,2002
1993,18,31,2624,2484
1993,21,22,9085,6727
1993,21,27,3388,2592
1993,21,29,6541,5937
1993,21,30,10612,9882
1993,21,31,8745,6692
1993,22,27,7280,6616
1993,22,29,2442,2164
1993,22,30,9778,7861
1993,22,31,6826,6043
1993,27,29,11825,9858
1993,27,30,3468,3002
1993,27,31,12487,11826
1993,29,30,2357,1952
1993,29,31,4072,3109
1993,30,31,3062,2565
1994,4,6,12273,9965
1994,4,7,13626,9744
1994,4,8,8901,7865
1994,4,9,10409,9447
1994,4,10,4913,4503
1994,4,11,4086,3107
1994,4,13,10925,10150
1994,4,14,14744,11909
1994,4,18,14347,11724
1994,4,21,12654,9808
1994,4,22,10341,9678
1994,4,26,1848,1330
1994,4,27,6221,5401
1994,4,28,13758,10790
1994,4,29,7287,6698
1994,6,7,7719,6072
1994,6,8,3956,3138
1994,6,9,8390,6347
1994,6,10,8185,6859
1994,6,11,7401,5766
1994,6,13,3034,2415
1994,6,14,1787,1398
1994,6,18,6520,4973
1994,6,21,9421,8773
1994,6,22,4490,3519
1994,6,26,5995,5101
1994,6,27,2679,2268
1994,6,28,687,495
1994,6,29,5441,4751
1994,7,8,11796,10713
1994,7,9,14934,10845
1994,7,10,4206,3068
1994,7,11,5722,5010
1994,7,13,8238,6537
1994,7,14,11389,8158
1994,7,18,5507,5175
1994,7,21,15269,11166
1994,7,22,1952,1806
1994,7,26,9984,8015
1994,7,27,13211,9873
1994,7,28,8329,7521
1994,7,29,12770,10315
1994,8,9,14542,11334
1994,8,10,1073,843
1994,8,11,10935,8648
1994,8,13,8373,7063
1994,8,14,3050,2426
1994,8,18,10649,8110
1994,8,21,3027,2766
1994,8,22,2054,1919
1994,8,26,12665,9551
1994,8,27,4974,4336
1994,8,28,15687,11971
1994,8,29,5071,4666
1994,9,10,12291,11122
1994,9,11,1712,1234
1994,9,13,14386,11576
1994,9,14,13701,10942
1994,9,18,517,480
1994,9,21,4608,3622
1994,9,22,15186,11874
1994,9,26,584,439
1994,9,27,9514,7707
1994,9,28,10098,8746
1994,9,29,4891,4190
1994,10,11,15238,11756
1994,10,13,10598,8403
1994,10,14,11178,9507
1994,10,18,10631,8633
1994,10,21,1461,1316
1994,10,22,3023,2749
1994,10,26,12795,11734
1994,10,27,2726,2517
1994,10,28,5168,4526
1994,10,29,10386,8775
1994,11,13,14294,10270
1994,11,14,6654,5348
1994,11,18,8975,6440
1994,11,21,6926,5600
1994,11,22,6487,5257
1994,11,26,14598,10444
1994,11,27,10330,8115
1994,11,28,10194,7955
1994,11,29,9648,8998
1994,13,14,14868,11236
1994,13,18,9591,7156
1994,13,21,6856,5638
1994,13,22,11652,10196
1994,13,26,14615,11198
1994,13,27,5062,3708
1994,13,28,10274,8762
1994,13,29,14560,10909
1994,14,18,2872,2237
1994,14,21,8740,7299
1994,14,22,9554,8346
1994,14,26,6967,5142
1994,14,27,2349,1859
1994,14,28,2263,1652
1994,14,29,979,801
1994,18,21,5690,5114
1994,18,22,11951,9098
1994,18,26,9462,7475
1994,18,27,7989,5780
1994,18,28,7303,6724
1994,18,29,5599,4498
1994,21,22,4969,3637
1994,21,26,6468,5950
1994,21,27,4487,4258
1994,21,28,11318,10043
1994,21,29,12001,11408
1994,22,26,7948,6981
1994,22,27,15617,11181
1994,22,28,2284,1900
1994,22,29,13498,10742
1994,26,27,12083,10303
1994,26,28,9824,9064
1994,26,29,15414,11164
1994,27,28,4742,3570
1994,27,29,7939,6905
1994,28,29,7353,6021
1995,4,6,3700,3289
1995,4,7,14083,11830
1995,4,8,10758,8344
1995,4,9,5895,4416
1995,4,10,9744,7038
1995,4,11,5616,4014
1995,4,13,6921,5731
1995,4,14,8183,7111
1995,4,18,11851,10271
1995,4,20,12121,9820
1995,4,21,11458,9203
1995,4,22,2374,1791
1995,4,25,5341,4963
1995,4,27,7763,6331
1995,4,28,6004,5093
1995,4,29,11523,8639
1995,6,7,11554,10526
1995,6,8,6757,5481
1995,6,9,6087,4563
1995,6,10,1485,1222
1995,6,11,3377,2637
1995,6,13,1867,1443
1995,6,14,13299,10530
1995,6,18,4023,3282
1995,6,20,7039,5199
1995,6,21,14387,11523
1995,6,22,8108,6020
1995,6,25,13958,11322
1995,6,27,5940,5099
1995,6,28,10207,7725
1995,6,29,12646,11356
1995,7,8,4858,3888
1995,7,9,9931,9313
1995,7,10,3267,2675
1995,7,11,895,701
1995,7,13,6470,5559
1995,7,14,4690,3737
1995,7,18,858,655
1995,7,20,2152,1964
1995,7,21,6585,6097
1995,7,22,7183,5223
1995,7,25,10025,7285
1995,7,27,13672,10008
1995,7,28,7953,6290
1995,7,29,9642,7035
1995,8,9,6192,5378
1995,8,10,11239,9041
1995,8,11,12321,10463
1995,8,13,4515,3563
1995,8,14,1497,1353
1995,8,18,6149,4793
1995,8,20,1577,1362
1995,8,21,590,507
1995,8,22,8503,6178
1995,8,25,401,289
1995,8,27,12150,10162
1995,8,28,3310,2713
1995,8,29,4064,3053
1995,9,10,5806,4569
1995,9,11,4971,3727
1995,9,13,3962,3088
1995,9,14,6278,5966
1995,9,18,7941,6371
1995,9,20,13394,10838
1995,9,21,14270,11181
1995,9,22,11820,9454
1995,9,25,11293,8573
1995,9,27,3284,2744
1995,9,28,1761,1342
1995,9,29,6310,5579
1995,10,11,7402,7010
1995,10,13,11737,10897
1995,10,14,4843,4352
1995,10,18,4635,3602
1995,10,20,12067,11474
1995,10,21,5169,4793
1995,10,22,12413,9438
1995,10,25,10901,9033
1995,10,27,4006,3293
1995,10,28,10482,8402
1995,10,29,2750,2031
1995,11,13,6410,4653
1995,11,14,6765,4870
1995,11,18,5508,4741
1995,11,20,4885,3675
1995,11,21,8962,6757
1995,11,22,13373,10033
1995,11,25,11557,10943
1995,11,27,1625,1184
1995,11,28,7992,5863
1995,11,29,2275,1995
1995,13,14,3056,2899
1995,13,18,9475,7125
1995,13,20,12012,10321
1995,13,21,8329,7621
1995,13,22,11771,8690
1995,13,25,7699,5770
1995,13,27,1758,1552
1995,13,28,2236,1935
1995,13,29,12572,11575
1995,14,18,573,486
1995,14,20,2350,2003
1995,14,21,3037,2846
1995,14,22,7176,6437
1995,14,25,9050,7018
1995,14,27,8198,6401
1995,14,28,5984,5197
1995,14,29,12026,9287
1995,18,20,10203,9220
1995,18,21,9320,8728
1995,18,22,9343,7150
1995,18,25,8875,7353
1995,18,27,8907,7972
1995,18,28,8820,8322
1995,18,29,12133,9377
1995,20,21,1149,828
1995,20,22,4315,3742
1995,20,25,9544,7392
1995,20,27,853,622
1995,20,28,4638,4155
1995,20,29,14674,10912
1995,21,22,9366,7356
1995,21,25,3470,3150
1995,21,27,11559,9374
1995,21,28,4936,4532
1995,21,29,5929,4688
1995,22,25,1545,1173
1995,22,27,2222,1906
1995,22,28,13353,11172
1995,22,29,5758,4497
1995,25,27,12558,9520
1995,25,28,8269,6641
1995,25,29,10468,9254
1995,27,28,1975,1700
1995,27,29,1208,925
1995,28,29,12814,9735
1996,1,4,1363,1145
1996,1,6,7458,6206
1996,1,7,1142,848
1996,1,8,1762,1461
1996,1,9,11381,8910
1996,1,10,1985,1768
1996,1,11,7844,6795
1996,1,13,6526,4708
1996,1,14,477,378
1996,1,18,13091,9652
1996,1,20,9575,8204
1996,1,21,10609,9706
1996,1,22,9272,6696
1996,1,25,6713,6166
1996,1,27,12616,9888
1996,4,6,2343,1934
1996,4,7,4759,3631
1996,4,8,9054,7488
1996,4,9,8151,6810
1996,4,10,2476,2323
1996,4,11,2995,2228
1996,4,13,11579,8581
1996,4,14,6157,5278
1996,4,18,3627,3155
1996,4,20,4450,3882
1996,4,21,8508,7178
1996,4,22,5552,5201
1996,4,25,8306,6244
1996,4,27,10935,10409
1996,6,7,9776,8973
1996,6,8,13751,9885
1996,6,9,667,615
1996,6,10,14524,10736
1996,6,11,493,414
1996,6,13,8706,6665
1996,6,14,6502,4919
1996,6,18,5010,4327
1996,6,20,10814,9709
1996,6,21,12192,10694
1996,6,22,10035,9404
1996,6,25,9522,7891
1996,6,27,874,664
1996,7,8,11396,10309
1996,7,9,11349,8817
1996,7,10,2657,2258
1996,7,11,11157,9850
1996,7,13,6424,5052
1996,7,14,3038,2679
1996,7,18,15233,11545
1996,7,20,5890,4686
1996,7,21,9285,8677
1996,7,22,7102,6643
1996,7,25,9752,9000
1996,7,27,1412,1213
1996,8,9,7677,7026
1996,8,10,8842,8091
1996,8,11,3170,2526
1996,8,13,5632,4102
1996,8,14,10448,8328
1996,8,18,6871,5999
1996,8,20,3946,3300
1996,8,21,12440,10375
1996,8,22,4106,3798
1996,8,25,10744,7761
1996,8,27,9478,8044
1996,9,10,1056,829
1996,9,11,9322,8728
1996,9,13,3460,2817
1996,9,14,6759,6374
1996,9,18,9102,6520
1996,9,20,13451,10305
1996,9,21,728,674
1996,9,22,10712,9534
1996,9,25,4031,3337
1996,9,27,11673,9612
1996,10,11,3943,3216
1996,10,13,9727,8345
1996,10,14,13405,10633
1996,10,18,410,354
1996,10,20,12787,10700
1996,10,21,3588,2839
1996,10,22,6527,5039
1996,10,25,11385,8469
1996,10,27,1161,864
1996,11,13,6316,4705
1996,11,14,13805,11310
1996,11,18,6043,4719
1996,11,20,5695,4672
1996,11,21,4128,3107
1996,11,22,11169,8276
1996,11,25,1472,1076
1996,11,27,397,297
1996,13,14,514,436
1996,13,18,5068,4276
1996,13,20,4007,3308
1996,13,21,14244,10966
1996,13,22,11084,8649
1996,13,25,1157,1059
1996,13,27,13127,10534
1996,14,18,16045,11904
1996,14,20,7182,5160
1996,14,21,4592,3525
1996,14,22,702,600
1996,14,25,11775,8951
1996,14,27,5280,3883
1996,18,20,7825,6069
1996,18,21,5668,4773
1996,18,22,3649,2639
1996,18,25,2239,1821
1996,18,27,5582,4396
1996,20,21,3817,2839
1996,20,22,11547,9484
1996,20,25,4940,4433
1996,20,27,12366,9781
1996,21,22,13186,11629
1996,21,25,13743,11632
1996,21,27,654,540
1996,22,25,4116,3451
1996,22,27,2493,1789
1996,25,27,3386,2463
1997,1,4,15788,11371
1997,1,6,11996,9656
1997,1,7,11366,8253
1997,1,8,11354,10561
1997,1,9,12267,10453
1997,1,10,642,561
1997,1,11,10579,7829
1997,1,13,2744,2458
1997,1,14,810,581
1997,1,18,1806,1510
1997,1,20,4411,3641
1997,1,21,10274,7766
1997,1,22,10512,9337
1997,1,25,3615,2994
1997,1,26,13686,9968
1997,1,70,13822,11055
1997,4,6,13539,11465
1997,4,7,7197,5372
1997,4,8,10628,9590
1997,4,9,10605,8024
1997,4,10,7486,6919
1997,4,11,2904,2656
1997,4,13,7720,6234
1997,4,14,5181,4558
1997,4,18,3905,3186
1997,4,20,10021,8694
1997,4,21,6083,4511
1997,4,22,13699,10955
1997,4,25,3670,2641
1997,4,26,1604,1333
1997,4,70,10890,8130
1997,6,7,9784,8706
1997,6,8,12973,11201
1997,6,9,9932,8252
1997,6,10,10429,8669
1997,6,11,3891,2886
1997,6,13,5996,5414
1997,6,14,6101,4937
1997,6,18,7190,5531
1997,6,20,1237,908
1997,6,21,13241,9576
1997,6,22,2685,2266
1997,6,25,8154,7084
1997,6,26,8951,7294
1997,6,70,1436,1162
1997,7,8,4056,3558
1997,7,9,5644,4958
1997,7,10,6203,5433
1997,7,11,9518,7177
1997,7,13,7007,6182
1997,7,14,8300,7653
1997,7,18,9590,7252
1997,7,20,5027,4099
1997,7,21,9235,7269
1997,7,22,5622,4860
1997,7,25,2141,1640
1997,7,26,15260,11352
1997,7,70,1040,857
1997,8,9,13602,11465
1997,8,10,1695,1520
1997,8,11,3442,2519
1997,8,13,11097,10452
1997,8,14,15039,10979
1997,8,18,5829,4194
1997,8,20,4150,3629
1997,8,21,8166,6242
1997,8,22,2650,2114
1997,8,25,13950,10550
1997,8,26,13848,11291
1997,8,70,308,285
1997,9,10,11047,8883
1997,9,11,11410,10363
1997,9,13,6464,5306
1997,9,14,6467,5587
1997,9,18,5819,4224
1997,9,20,13403,10681
1997,9,21,1506,1288
1997,9,22,13811,10206
1997,9,25,15506,11967
1997,9,26,7683,7259
1997,9,70,1069,864
1997,10,11,9723,9226
1997,10,13,6622,5345
1997,10,14,7111,5949
1997,10,18,419,360
1997,10,20,2145,1737
1997,10,21,14264,11536
1997,10,22,5806,4754
1997,10,25,7357,5878
1997,10,26,8942,8077
1997,10,70,6704,5737
1997,11,13,13685,9953
1997,11,14,12224,11030
1997,11,18,11532,9952
1997,11,20,11984,10101
1997,11,21,8293,7764
1997,11,22,4813,4286
1997,11,25,3286,3031
1997,11,26,11407,10521
1997,11,70,3634,2740
1997,13,14,12177,11090
1997,13,18,14026,10619
1997,13,20,4687,4362
1997,13,21,4278,3476
1997,13,22,1421,1297
1997,13,25,12235,11201
1997,13,26,3741,2719
1997,13,70,14247,10964
1997,14,18,7256,6595
1997,14,20,13918,11396
1997,14,21,691,657
1997,14,22,11722,8529
1997,14,25,11104,9730
1997,14,26,8415,6252
1997,14,70,5808,5091
1997,18,20,5995,4842
1997,18,21,7723,6127
1997,18,22,12330,11585
1997,18,25,887,693
1997,18,26,7811,7314
1997,18,70,11089,10327
1997,20,21,4071,3401
1997,20,22,3943,3733
1997,20,25,4007,3110
1997,20,26,1381,1063
1997,20,70,8166,6758
1997,21,22,7506,5483
1997,21,25,9107,7300
1997,21,26,4622,3536
1997,21,70,10581,7692
1997,22,25,8431,6053
1997,22,26,3556,2551
1997,22,70,588,482
1997,25,26,13318,11898
1997,25,70,6504,5577
1997,26,70,11726,10566
1998,1,4,4704,3925
1998,1,6,1680,1482
1998,1,7,12738,10215
1998,1,8,9889,8363
1998,1,9,5209,4237
1998,1,10,4226,3193
1998,1,11,12615,10546
1998,1,13,4146,3932
1998,1,14,4720,3993
1998,1,18,6077,4680
1998,1,20,375,302
1998,1,21,2065,1649
1998,1,22,3865,3558
1998,1,25,12796,9464
1998,1,70,12146,10977
1998,4,6,2423,1821
1998,4,7,855,677
1998,4,8,2936,2258
1998,4,9,9588,6931
1998,4,10,14776,11614
1998,4,11,12981,10638
1998,4,13,14220,10913
1998,4,14,12680,10359
1998,4,18,11277,8240
1998,4,20,6567,5125
1998,4,21,6104,5328
1998,4,22,12594,10868
1998,4,25,16083,11742
1998,4,70,9195,6873
1998,6,7,12452,9908
1998,6,8,10417,8254
1998,6,9,3202,2570
1998,6,10,7587,5457
1998,6,11,2230,2041
1998,6,13,9214,7777
1998,6,14,6972,6421
1998,6,18,6902,5290
1998,6,20,302,272
1998,6,21,9110,6790
1998,6,22,10380,9264
1998,6,25,4298,3320
1998,6,70,6265,5075
1998,7,8,10881,7989
1998,7,9,11772,9905
1998,7,10,1411,1277
1998,7,11,11496,8917
1998,7,13,12037,9956
1998,7,14,10143,7297
1998,7,18,12202,11091
1998,7,20,6617,5920
1998,7,21,14392,11593
1998,7,22,2002,1672
1998,7,25,1189,853
1998,7,70,1434,1087
1998,8,9,10767,9114
1998,8,10,12633,9317
1998,8,11,7875,7321
1998,8,13,11466,9116
1998,8,14,5591,4500
1998,8,18,13711,11183
1998,8,20,9063,7287
1998,8,21,7656,5946
1998,8,22,9418,6809
1998,8,25,13612,11846
1998,8,70,6144,4613
1998,9,10,1133,885
1998,9,11,1049,767
1998,9,13,11700,10291
1998,9,14,1179,1011
1998,9,18,8569,8155
1998,9,20,4386,3379
1998,9,21,9037,7948
1998,9,22,8060,6349
1998,9,25,1430,1188
1998,9,70,6205,5674
1998,10,11,5634,4685
1998,10,13,6636,4802
1998,10,14,2062,1477
1998,10,18,11442,8757
1998,10,20,5306,3998
1998,10,21,6822,6288
1998,10,22,13998,10317
1998,10,25,2249,2041
1998,10,70,3340,2883
1998,11,13,10366,7470
1998,11,14,9851,7759
1998,11,18,5255,4716
1998,11,20,8164,6143
1998,11,21,3787,2965
1998,11,22,1034,973
1998,11,25,3884,3674
1998,11,70,10805,8328
1998,13,14,12053,10847
1998,13,18,9029,6642
1998,13,20,2213,1964
1998,13,21,2566,2034
1998,13,22,2070,1705
1998,13,25,11723,10892
1998,13,70,4090,3849
1998,14,18,12661,9353
1998,14,20,3838,2753
1998,14,21,11097,8312
1998,14,22,7200,5357
1998,14,25,4858,3780
1998,14,70,9947,8465
1998,18,20,2860,2398
1998,18,21,6996,5309
1998,18,22,2298,1845
1998,18,25,11239,10663
1998,18,70,9883,7132
1998,20,21,2288,2130
1998,20,22,4943,4275
1998,20,25,3854,2818
1998,20,70,11843,8956
1998,21,22,4560,3725
1998,21,25,2305,1832
1998,21,70,4203,3394
1998,22,25,10411,8768
1998,22,70,1835,1407
1998,25,70,8902,6926
1999,1,2,7599,6738
1999,1,4,2543,2101
1999,1,6,8060,5807
1999,1,7,2114,1834
1999,1,8,5743,4423
1999,1,9,8328,5955
1999,1,10,9546,8185
1999,1,11,12341,9634
1999,1,13,2484,1850
1999,1,14,4621,3694
1999,1,18,10567,9478
1999,1,20,3021,2191
1999,1,21,2440,1808
1999,1,22,9788,7372
1999,1,70,12185,10055
1999,2,4,9174,7387
1999,2,6,10734,9683
1999,2,7,2332,2146
1999,2,8,5080,4102
1999,2,9,3468,2852
1999,2,10,7405,5533
1999,2,11,3904,3283
1999,2,13,5902,5428
1999,2,14,10592,8897
1999,2,18,429,400
1999,2,20,9281,7805
1999,2,21,4673,3989
1999,2,22,12620,9163
1999,2,70,7287,6324
1999,4,6,1934,1510
1999,4,7,10277,9550
1999,4,8,9507,8201
1999,4,9,5041,4323
1999,4,10,11485,10214
1999,4,11,11659,8997
1999,4,13,13084,10627
1999,4,14,6131,4418
1999,4,18,10452,9437
1999,4,20,9223,8678
1999,4,21,5679,4159
1999,4,22,4681,4114
1999,4,70,4924,3988
1999,6,7,4724,3876
1999,6,8,9085,7820
1999,6,9,14270,11755
1999,6,10,12331,10950
1999,6,11,868,823
1999,6,13,7427,6712
1999,6,14,5832,5414
1999,6,18,4833,4051
1999,6,20,5424,5076
1999,6,21,767,668
1999,6,22,10205,8851
1999,6,70,5081,4025
1999,7,8,6297,5648
1999,7,9,14614,11104
1999,7,10,11876,11015
1999,7,11,4277,3814
1999,7,13,12852,9793
1999,7,14,13690,11366
1999,7,18,11595,8354
1999,7,20,13819,10748
1999,7,21,8974,8308
1999,7,22,3365,3017
1999,7,70,13752,11120
1999,8,9,11484,9138
1999,8,10,2755,2128
1999,8,11,7671,6535
1999,8,13,3382,2821
1999,8,14,5387,4844
1999,8,18,8953,8405
1999,8,20,10973,7928
1999,8,21,8893,7384
1999,8,22,9085,8500
1999,8,70,14113,11100
1999,9,10,9395,8729
1999,9,11,5504,5099
1999,9,13,378,293
1999,9,14,12638,9432
1999,9,18,2896,2116
1999,9,20,11917,10914
1999,9,21,10046,8385
1999,9,22,2178,1893
1999,9,70,9637,8827
1999,10,11,15307,11361
1999,10,13,3884,2873
1999,10,14,4905,4576
1999,10,18,13317,10107
1999,10,20,7805,6574
1999,10,21,6741,4962
1999,10,22,13031,9974
1999,10,70,14057,11433
1999,11,13,9117,7341
1999,11,14,10754,7689
1999,11,18,12536,9581
1999,11,20,15532,11167
1999,11,21,2960,2818
1999,11,22,9592,8230
1999,11,70,7914,7145
1999,13,14,5033,4108
1999,13,18,8451,8000
1999,13,20,14264,10918
1999,13,21,9359,8159
1999,13,22,14099,11123
1999,13,70,12668,9312
1999,14,18,2207,1740
1999,14,20,8142,7554
1999,14,21,10222,9675
1999,14,22,7189,5858
1999,14,70,14966,11452
1999,18,20,4291,3483
1999,18,21,6830,5134
1999,18,22,2358,2047
1999,18,70,2560,2184
1999,20,21,3598,2616
1999,20,22,4632,3990
1999,20,70,2827,2489
1999,21,22,6203,5196
1999,21,70,7752,7000
1999,22,70,3747,2721
2000,1,2,1975,1544
2000,1,4,911,698
2000,1,6,15124,11738
2000,1,7,13089,11441
2000,1,8,9524,6857
2000,1,9,6975,6546
2000,1,10,4452,3698
2000,1,11,9685,8356
2000,1,13,7843,6359
2000,1,14,6532,6015
2000,1,18,8334,6375
2000,1,19,2903,2433
2000,1,20,8204,7593
2000,1,21,10815,9734
2000,1,22,689,509
2000,1,70,10859,8943
2000,2,4,685,491
2000,2,6,1187,1049
2000,2,7,12003,8775
2000,2,8,13907,10452
2000,2,9,15035,11638
2000,2,10,1671,1449
2000,2,11,6645,5799
2000,2,13,11984,8974
2000,2,14,7073,6506
2000,2,18,8934,7655
2000,2,19,5047,4030
2000,2,20,6779,6396
2000,2,21,11787,10022
2000,2,22,5583,4468
2000,2,70,4897,3506
2000,4,6,13773,11228
2000,4,7,9454,7380
2000,4,8,4240,3034
2000,4,9,11759,10180
2000,4,10,14670,11398
2000,4,11,13195,9584
2000,4,13,13607,9917
2000,4,14,4619,3590
2000,4,18,3327,2793
2000,4,19,15349,11807
2000,4,20,458,344
2000,4,21,8624,7058
2000,4,22,4277,4039
2000,4,70,13267,11686
2000,6,7,4667,4018
2000,6,8,910,848
2000,6,9,4864,3782
2000,6,10,7888,7027
2000,6,11,4691,3409
2000,6,13,9559,8304
2000,6,14,2075,1923
2000,6,18,5856,4894
2000,6,19,7753,6300
2000,6,20,3981,3002
2000,6,21,6392,5825
2000,6,22,10506,7799
2000,6,70,9910,7965
2000,7,8,2281,1796
2000,7,9,6441,4836
2000,7,10,5427,4175
2000,7,11,3675,2728
2000,7,13,1467,1093
2000,7,14,11797,9789
2000,7,18,12470,11787
2000,7,19,10067,7326
2000,7,20,15346,11105
2000,7,21,2744,2288
2000,7,22,2493,2025
2000,7,70,8768,8238
2000,8,9,499,384
2000,8,10,1358,1052
2000,8,11,2282,1925
2000,8,13,13346,10815
2000,8,14,9984,8936
2000,8,18,7757,5557
2000,8,19,9224,7053
2000,8,20,8328,7330
2000,8,21,3966,3650
2000,8,22,5885,5154
2000,8,70,4609,3427
2000,9,10,2104,1539
2000,9,11,5521,4343
2000,9,13,10450,9551
2000,9,14,5334,4639
2000,9,18,4478,3328
2000,9,19,3305,2618
2000,9,20,8534,6758
2000,9,21,8192,7735
2000,9,22,12915,11396
2000,9,70,8681,6357
2000,10,11,5003,3668
2000,10,13,5642,5105
2000,10,14,2025,1565
2000,10,18,9701,7831
2000,10,19,9188,7227
2000,10,20,2089,1930
2000,10,21,6407,5051
2000,10,22,7880,6030
2000,10,70,8636,8125
2000,11,13,3574,2986
2000,11,14,12506,9745
2000,11,18,822,669
2000,11,19,11490,8741
2000,11,20,2814,2245
2000,11,21,12304,11644
2000,11,22,15898,11562
2000,11,70,10055,8137
2000,13,14,2878,2118
2000,13,18,8467,7695
2000,13,19,3915,2912
2000,13,20,5506,5135
2000,13,21,6358,5327
2000,13,22,9116,7373
2000,13,70,319,263
2000,14,18,3371,2416
2000,14,19,15364,11732
2000,14,20,14814,11383
2000,14,21,5782,5099
2000,14,22,8159,6177
2000,14,70,5950,5071
2000,18,19,11852,9415
2000,18,20,11185,9736
2000,18,21,1932,1420
2000,18,22,3759,2903
2000,18,70,12157,9095
2000,19,20,7096,6491
2000,19,21,5962,4747
2000,19,22,836,716
2000,19,70,8941,6855
2000,20,21,5625,4093
2000,20,22,1636,1338
2000,20,70,8475,6574
2000,21,22,3706,2980
2000,21,70,5184,4610
2000,22,70,15585,11812
2001,1,2,599,449
2001,1,4,4062,2956
2001,1,6,11485,10569
2001,1,7,4288,3455
2001,1,8,5616,4545
2001,1,9,11375,8463
2001,1,10,5152,4256
2001,1,11,3447,2580
2001,1,13,7682,6472
2001,1,14,7892,7257
2001,1,18,14489,11070
2001,1,19,2811,2266
2001,1,20,12472,10792
2001,1,21,9863,7312
2001,1,22,3659,2665
2001,1,70,8478,7875
2001,2,4,5535,4094
2001,2,6,2735,2377
2001,2,7,15972,11513
2001,2,8,10651,8097
2001,2,9,10638,7751
2001,2,10,10448,7915
2001,2,11,16446,11786
2001,2,13,12957,10103
2001,2,14,8324,7267
2001,2,18,12575,9581
2001,2,19,7733,5589
2001,2,20,12650,9248
2001,2,21,6607,5591
2001,2,22,1187,1089
2001,2,70,5871,5071
2001,4,6,5833,4328
2001,4,7,11788,10780
2001,4,8,10842,8655
2001,4,9,14189,11125
2001,4,10,14487,10400
2001,4,11,8210,6232
2001,4,13,5859,5410
